,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
34,Oath of Ghouls,Exodus,0.5,0.43759319547995,0.743235409208829,0.771888817937565,0.7963279349825,0.645556617295748,0.666903812911613,0.636444485926479,0.659974317987257,0.535742599308425,0.5,0.324638762880621,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.444444544545446,0.389690615367169,0.468300358830565,0.919737759707364,1.51891908936117,1.14261281044134,3.97393043509882,5.29067012702532
35,Spearbreaker Behemoth,Shards of Alara,0.474136147320505,0.5,0.852900042029595,0.757227797925276,0.991807981423571,1.0,0.925951799311419,1.0,1.4271441450314,2.03574320172532,1.80043618994987,1.70048261569008,1.77627310400936,1.44489265955903,1.45435048964405,1.99583349780918,2.29879818737106,2.57148909854077,2.41698237483053,2.14009623327874,2.26471544788692,1.59433035392117,1.13496539147826,1.53443268990381,1.53257957278894,1.99364271796616,1.62908871070383,2.11349063679329
36,Psychic Trance,Onslaught,0.4,0.322221913576818,0.4,0.416867070687599,0.415395469453131,0.4,0.4,0.316888891851891,0.426894143137448,0.4,0.4,0.283092508587081,0.394350375850643,0.4,0.394444544545446,0.4,0.4,0.4,0.4,0.4,0.418918638906657,0.5,0.340195886193847,0.380044474269398,0.447447274299768,0.44089372055382,0.336667030309642,0.3
37,Call of the Herd,Odyssey,1.5,1.5,1.4577312714677,1.05562235689587,1.16327680743057,1.21240791564351,0.979048272118173,1.07533367111561,1.00833339646512,0.9,0.831798444716378,0.900724648183307,0.9,0.9,0.888138181425058,0.828508927749049,0.925675906990153,0.9,0.847756709199127,0.901449296366614,0.850600906314471,0.751545376756461,0.609800192160631,0.795616389689338,0.724474544815719,0.571649192259714,0.6,0.439086774842558
38,Chromescale Drake,Darksteel,0.5,0.5,0.447343439759997,0.470079759997108,0.5,0.397037744863832,0.463571622451749,0.5,0.5,0.398795166206822,0.455043487414308,0.412559602313077,0.5,0.5,0.345195452211281,0.3,0.492492725159686,0.5,0.405929383936384,0.4,0.4,0.376803369106898,0.308169768034667,0.3,0.379879548464401,0.5,0.5,0.36468291289182
39,Magus of the Unseen,Ice Age,1.0,0.965371281903132,0.842512934970072,0.865260424824395,0.775423944270714,0.949259436215958,0.836427663252332,0.9,0.766288002181835,0.7,0.7,0.58937013579907,0.529943050364834,0.571505185567509,0.63678681789926,0.791666995618363,0.559609095577438,0.6,0.788141232127232,0.8,0.817867278083586,0.820274435818926,0.451304927547599,0.46842129501704,0.588438634582294,0.5,0.5,0.385118870462744
40,Teleport,Chronicles,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.297332631101748,0.48093432526004,0.418674321377366,0.368201555283622,0.385991825968492,0.2,0.365052662139712,0.397297272948405,0.495833497809182,0.5,0.5,0.5,0.398550703633386,0.464714546977901,0.370791451458262,0.413071824937744,0.305921130541191,0.447447274299768,0.372165176960587,0.3,0.3
41,"Thada Adel, Acquisitor",Worldwake,0.5,0.5,0.356521833649763,0.356023566548995,0.4,0.4,0.460000142859184,0.416888891851891,0.4,0.463052566898396,0.4,0.58478383744692,0.415819201857643,0.500806464620397,0.636636816547897,0.6,0.88723727240786,1.14692759115252,1.959776055539,1.85531384512819,1.73047955386985,1.21426200270106,1.27940645895018,1.83223660837643,1.62973089847656,1.86082382292601,2.12575774104984,3.11408052476815
42,Dichotomancy,Planar Chaos,0.5,0.43851876131957,0.4,0.415059819997831,0.5,0.376666962966255,0.477618965985228,0.416222216296217,0.470833491162812,0.4,0.4,0.30338338236786,0.390819413723845,0.4,0.339038189533239,0.403508598797353,0.4,0.4,0.4,0.4,0.4,0.303779935875628,0.3,0.416666008763273,0.375675906990153,0.41787028732255,0.3,0.2
43,Vindicate,Apocalypse,38.4,33.3137357081745,31.9695502833374,29.3395462595935,27.0974520970517,27.6888909876776,27.0392577036815,28.4804370724943,26.3301824256244,26.095357172978,26.7162232397795,22.4212437861418,22.5995855897084,22.379054500879,18.9714605536987,20.0,17.5938409355039,15.720394347294,14.6572106462562,13.6782938883172,9.36891953981567,8.04346952030433,7.58989882154552,7.50197239437361,8.07341777853855,9.0,7.89090710740195,6.00594888034381
