,cardname,setname,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s26,s27,s28
878,Phantom Nomad,Judgment,0.1,0.174814720163557,0.365461093639038,0.206023566548995,0.218785328689226,0.191666018511317,0.110713724481778,0.1,0.204166698232562,0.2,0.2,0.2,0.2,0.2,0.136186362039298,0.1,0.1,0.1,0.204486581601746,0.214009623327874,0.2,0.2,0.301960822761231,0.222807536941276,0.278228182235876,0.3,0.3,0.3
879,Shattering Pulse,Exodus,0.115518311607697,0.1,0.365700952187713,0.413051362064603,0.5,0.5,0.397857112244461,0.467777570367605,0.392549943560178,0.431325076205737,0.5,0.383816432122205,0.4,0.4,0.397447274299768,0.496491401202647,0.325975459238372,0.4,0.477724305041395,0.371737996202844,0.358259083415166,0.3896911308364,0.4,0.4,0.4,0.4,0.4,0.293254681603352
880,Keepers of the Faith,Legends,0.1,0.16148123868043,0.29468615487181,0.281526283449198,0.3,0.3,0.3,0.3,0.179166508837188,0.279919637585995,0.3,0.3,0.3,0.3,0.197747727457004,0.2,0.296696817088442,0.3,0.3,0.3,0.3,0.3,0.3,0.431797128909591,0.329129091253074,0.359621748677821,0.45333278786887,0.340080239050465
881,Seething Anger,Stronghold,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.26062769025638,0.199549545491401,0.241580325570367,0.187909566854252,0.203070435137304,0.2,0.259621748677821,0.3,0.3
882,Vitaspore Thallid,Planar Chaos,0.24827229464101,0.3,0.406766040087537,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22402409030712,0.253069777233911,0.163363633906612,0.181359623152936,0.2,0.2,0.276876818710078,0.3,0.3,0.3,0.817869079901621,0.258590810214538,0.424847724504082,0.2
883,Assault Zeppelid,Dissension,0.2,0.13851876131957,0.424877896781113,0.6,0.6,0.6,0.6,0.6,0.172727066114137,0.1,0.1,0.263284975144567,0.3,0.3,0.3,0.246930222766089,0.142943179668285,0.1,0.1,0.1,0.1,0.200515469231642,0.2,0.191228831958315,0.1,0.21821255889236,0.3,0.2
884,Boiling Blood,Weatherlight,0.1,0.53240758230647,0.6,0.6,0.6,0.6,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.202577346158208,0.2,0.170175923367413,0.213513635257975,0.2,0.2,0.480158097120204
885,Wilderness Hypnotist,Eventide,0.1,0.355556172846365,0.106279801156539,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.107894182818195,0.194070616063616,0.2,0.276876818710078,0.310481035886968,0.3,0.244955854682298,0.339339543599492,0.2,0.2,0.3
886,Tarpan,Ice Age,0.1,0.1,0.167632139596226,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.293393634176884,0.3,0.205929383936384,0.2,0.178678636744475,0.2,0.2,0.267763391623574,0.194144091388211,0.2,0.2,0.273015750187502
887,Macetail Hystrodon,Legions,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.205325828101321,0.247059746269535,0.168202213187016,0.328529536302129,0.1,0.1,0.23531708710818
888,Arsenal Thresher,Alara Reborn,0.258617835712808,0.3,0.3,0.3,0.3,0.3,0.102380748296404,0.1,0.138510140228335,0.1,0.1,0.1,0.1,0.1,0.1,0.206139554467822,0.112161821277669,0.295614415979158,0.205929383936384,0.140096957926927,0.1,0.204123753853133,0.306862879664307,0.228508269845656,0.183784088144938,0.1,0.1,0.3
889,Ribbon Snake,Prophecy,0.2,0.148518872431916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.219416695017474,0.34934606560913,0.178070764089001,0.1,0.21821255889236,0.3,0.246627340801676
890,Samite Censer-Bearer,Future Sight,0.1,0.225184724274714,0.211111030594646,0.538554078964807,0.200282629513809,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23228182235876,0.3,0.107507274840314,0.1,0.240384522928105,0.175846026754011,0.227626825466896,0.317525438406582,0.375163238494872,0.534215581783971,0.376576816007351,0.3,0.3,0.3
891,Kaleidostone,Conflux,0.2,0.2,0.104589196944883,0.1,0.1,0.1,0.1,0.1,0.136615807695513,0.1,0.1,0.1,0.1,0.1,0.1,0.206139554467822,0.154504545085992,0.205263227147726,0.2,0.140096957926927,0.206906368525843,0.204295405107269,0.2,0.124561507388255,0.174174542112992,0.203779420406396,0.3,0.246627340801676
892,Dosan's Oldest Chant,Saviors of Kamigawa,0.1,0.1,0.1,0.55080362414005,0.6,0.6,0.209285132644752,0.216888891851891,0.121717209978863,0.1,0.1,0.1,0.1,0.1,0.1,0.202631613573863,0.103753637420157,0.1,0.1,0.1,0.1,0.154467571830637,0.200980411380615,0.130482637929446,0.1,0.204810358869679,0.236667030309642,0.2
893,Jund Hackblade,Alara Reborn,0.2,0.2,0.104589196944883,0.1,0.1,0.1,0.1,0.1,0.160858794384806,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.157507725294822,0.295614415979158,0.205929383936384,0.140096957926927,0.200450454508599,0.2,0.225163238494872,0.188378136554428,0.24654636528257,0.417181620429077,0.5,0.449008321527637
894,Shielding Plax,Dissension,0.3,0.23240758230647,0.2,0.2,0.2,0.2,0.2,0.116888891851891,0.205681861226221,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.42680388457613,0.303267711131591,0.3,0.441442265245633,0.37731883833854,0.436667030309642,0.2
895,Accelerated Mutation,Scourge,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.311743270782354,0.18353413896553,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.208763492407138,0.264380674130865,0.21754430979355,0.2,0.2,0.2,0.26765854355409
896,Sonic Seizure,Torment,0.2,0.2,0.104589196944883,0.1,0.1,0.1,0.1,0.1,0.125631254782233,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.246996819791169,0.19003340240621,0.299673523010255,0.256140212371215,0.120420454238326,0.1,0.1,0.23531708710818
897,Panic,Ice Age,0.1,0.1,0.391549877534457,0.190763141724599,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.197807207989579,0.2,0.2,0.263813637960702,0.202061876926566,0.279084884017334,0.539469598284188,0.9,0.334879225559026,0.3,0.3
898,Angelfire Crusader,Apocalypse,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.142424185031705,0.1,0.1,0.1,0.1,0.1,0.158858638366111,0.2,0.2,0.2,0.2,0.2,0.2,0.297766471819297,0.3,0.202631613573863,0.2,0.2,0.2,0.26765854355409
899,Zuran Enchanter,Ice Age,0.1,0.1,0.195410803055117,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.1,0.152243290800873,0.2,0.274624546167083,0.3,0.3,0.278947749312491,0.120420454238326,0.1,0.1,0.202380980725961
900,Seal of Primordium,Planar Chaos,0.2,0.2,0.295410803055117,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.199275351816693,0.282909600928821,0.3,0.3,0.3,0.413963639312066,0.45548230897775,0.847115837652285,0.64734199046363,0.431682267407815,0.50876400787637,0.3,0.370395005197437,0.569369543869765,0.617181620429077,0.7,0.3
901,Deadly Grub,Planar Chaos,0.1,0.16148123868043,0.2,0.2,0.2,0.2,0.2,0.2,0.143939348025364,0.167268882757624,0.2,0.2,0.2,0.2,0.219069090712529,0.2,0.2,0.2,0.2,0.2,0.2,0.296220064124372,0.3,0.163377807602732,0.1,0.158590810214538,0.240910743831706,0.1
902,Merrow Levitator,Eventide,0.1,0.201110567895199,0.415458195046305,0.6,0.6,0.6,0.102380748296404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.132732727321868,0.295614415979158,0.205929383936384,0.140096957926927,0.200900909017198,0.198281941050939,0.2,0.183991894630192,0.1,0.1,0.1,0.3
903,Wormfang Drake,Judgment,0.1,0.16148123868043,0.2,0.2,0.287570657378452,0.234444271603018,0.191428448977843,0.2,0.299495071932363,0.3,0.3,0.199275351816693,0.261722980703226,0.210484040065162,0.221321363255525,0.296491401202647,0.185886359336571,0.1,0.25,0.3,0.3,0.3,0.3,0.500657245490072,0.389640447211236,0.234020453819112,0.3,0.3
904,Kavu Glider,Apocalypse,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.199368555822393,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.117417274029496,0.19912301477651,0.2,0.2,0.255255002297318,0.3,0.3,0.197368386426137,0.2,0.2,0.2,0.26765854355409
905,Skullsnatcher,Betrayers of Kamigawa,0.2,0.104629495883288,0.1,0.1,0.1,0.1,0.209522993185617,0.157333431112415,0.166161864862613,0.194578247930698,0.112719246305872,0.175846026754011,0.1,0.1,0.1,0.206139554467822,0.147297272948405,0.200657903393466,0.2,0.2,0.2,0.374914174372932,0.378757426616208,0.370616060737641,0.121771817764124,0.21821255889236,0.236667030309642,0.30992154668508
906,Moonbow Illusionist,Saviors of Kamigawa,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.19539467624574,0.2,0.2,0.2,0.3
907,Troubled Healer,Prophecy,0.1,0.202962255136168,0.406766040087537,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.275525455184281,0.247422653841792,0.321569050373537,0.241009092224898,0.2,0.2,0.2,0.26765854355409
908,Necromancer's Magemark,Guildpact,0.1,0.160925676951966,0.2,0.377712984493789,0.158333121467131,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.185886359336571,0.193859787628785,0.2,0.2,0.250750457211326,0.3,0.3,0.139254463874525,0.1,0.15910627944618,0.2,0.3
909,Dragon Scales,Scourge,0.2,0.148518872431916,0.1,0.544779455174159,0.6,0.6,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.220274435818926,0.215032647698975,0.179167489045909,0.1,0.1,0.1,0.23531708710818
910,Dark Temper,Conflux,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.153787907484148,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.140096957926927,0.1,0.202061876926566,0.2,0.124561507388255,0.493393183722376,0.355156238724111,0.1,0.3
911,Centaur Veteran,Torment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.209974696778006,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.195016958937721,0.282681032961431,0.17236805747444,0.2,0.2,0.2,0.26765854355409
912,Carrion Feeder,Scourge,0.115518311607697,0.254074489716552,0.471014797315903,0.232931119652044,0.480508733124857,0.346852187246525,0.480239003414335,0.506666088881185,0.619317570587656,0.581727490692659,0.58991236726799,0.498066638646937,0.680790938906262,0.7,0.545345003108136,0.6,0.6,0.6,0.788141232127232,0.739372309743619,0.646546815737079,0.467353787152445,0.494770485695798,0.424343083461625,0.522521824520942,0.64089372055382,0.726665939380716,0.593254681603352
913,Smoldering Butcher,Eventide,0.1,0.266296847742753,0.103139900578269,0.1,0.1,0.1,0.1,0.1,0.11502511382662,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.294294543194083,0.3,0.205929383936384,0.2,0.2,0.256013979525562,0.2,0.731133304385584,0.760211353255435,0.20670110001134,0.2,0.2
914,Skyshroud Troopers,Stronghold,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2651650014865,0.3,0.375163238494872,0.187718259450782,0.2,0.2,0.2,0.26825378873558
915,Raging Bull,Legends,0.4,0.27703752263914,0.29468615487181,0.113654381378089,0.1,0.213332925921399,0.3,0.3,0.225125947923848,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.339489544950855,0.405841297332962,0.435757922871325,0.308929272967535
916,Anti-Magic Aura,Legends,0.3,0.23851876131957,0.517874172089451,0.6,0.360169577708286,0.3,0.210238003400049,0.2,0.412121303949272,0.3,0.3,0.199275351816693,0.288418122187476,0.199193535379603,0.293093181019649,0.3,0.3,0.3,0.3,0.481883070769142,0.6,0.313058382045176,0.3,0.6,0.339489544950855,0.359621748677821,0.4,0.389286181978357
917,Sisay's Ingenuity,Planeshift,0.1,0.1,0.1,0.541770985192593,0.1,0.1,0.2,0.2,0.142424185031705,0.180522054482584,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.280630005675727,0.316494499943298,0.375163238494872,0.365352175686522,0.249699997297273,0.15910627944618,0.2,0.26765854355409
918,Razor Golem,Darksteel,0.2,0.2,0.341789736083132,0.101405438619742,0.1,0.1,0.201428591837026,0.19311124148322,0.2,0.2,0.2,0.141546254293541,0.200847464809024,0.186289294988629,0.152853178857467,0.266666666666667,0.150450454508599,0.1,0.2182694064366,0.2,0.2,0.2,0.2,0.390133422808195,0.140840908476653,0.15910627944618,0.2,0.26765854355409
919,Aven Farseer,Scourge,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.147348464761097,0.167268882757624,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.19948504623759,0.272223965175788,0.21754430979355,0.2,0.2,0.2,0.26765854355409
920,Simian Brawler,Coldsnap,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110360003243272,0.1,0.194070616063616,0.2,0.275525455184281,0.393127248734523,0.4,0.182456348109844,0.170120001081091,0.2,0.2,0.3
921,Phantom Wings,Weatherlight,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.297766471819297,0.3,0.23618402873722,0.249699997297273,0.159621748677821,0.2,0.270039524280051
922,Naya Sojourners,Alara Reborn,0.1,0.854075045278281,0.9,0.9,0.9,0.9,0.102380748296404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.295614415979158,0.205929383936384,0.140096957926927,0.192342273353814,0.2,0.2,0.156798773668075,0.1,0.1,0.1,0.3
923,Izzet Chronarch,Guildpact,0.1,0.1,0.290821606110233,0.209236858275401,0.2,0.2,0.2,0.2,0.228283168811885,0.2,0.2,0.141546254293541,0.1,0.1,0.1,0.1,0.200900909017198,0.2,0.2,0.2,0.2,0.2,0.2,0.127851024355584,0.1,0.21821255889236,0.3,0.2
924,Worldly Counsel,Conflux,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.182582275515996,0.181797786812984,0.2,0.291787562138582,0.3,0.3,0.3,0.19539467624574,0.381531815601942,0.2,0.2,0.3
925,Squall Drifter,Coldsnap,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.276876818710078,0.390549902576315,0.4,0.41490940670272,0.547748628366021,0.15910627944618,0.2,0.3
926,Wayward Soul,Exodus,0.1,0.1,0.195410803055117,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.275525455184281,0.396735533356014,0.299019588619385,0.3,0.140840908476653,0.159621748677821,0.2,0.26825378873558
927,Cat Warriors,Chronicles,0.2,0.139629884776498,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.293393634176884,0.3,0.247756709199127,0.13429977246047,0.1,0.194500974236848,0.235621286691896,0.160307372465427,0.1,0.1,0.1,0.241269538923082
928,Aven Trooper,Torment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.208459533784347,0.2,0.2,0.155797185466456,0.1,0.1,0.1,0.1,0.1,0.1,0.152243290800873,0.2,0.2,0.194501489706079,0.276798564677739,0.17236805747444,0.2,0.2,0.2,0.26765854355409
929,Bog Down,Planeshift,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.109523707481535,0.1,0.142676838460897,0.1,0.1,0.263284975144567,0.3,0.3,0.179729997567546,0.1,0.1,0.1,0.1,0.1,0.1,0.15859132568377,0.245098923508304,0.171491730154344,0.1,0.1,0.1,0.23531708710818
930,Cut the Earthly Bond,Saviors of Kamigawa,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.285777810370805,0.198484837006341,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.296220064124372,0.3,0.197807207989579,0.2,0.25910627944618,0.195454462808415,0.3
931,Nausea,Exodus,0.1,0.1,0.166424875722837,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.202233528180703,0.276143649875488,0.197368386426137,0.273723637149884,0.3,0.3,0.3
932,Kjeldoran Warrior,Ice Age,0.2,0.132963144034934,0.176086609950869,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.293393634176884,0.3,0.205929383936384,0.2,0.2,0.2,0.2,0.185526783247148,0.497897728808368,0.388317405334076,0.2,0.246031500375004
933,Pygmy Razorback,Prophecy,0.2,0.148518872431916,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.200450454508599,0.186597284508088,0.317320927861331,0.164693614389663,0.1,0.1,0.1,0.23531708710818
934,Scavenger Folk,The Dark,0.1,0.1,0.152656560240003,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.187838178722331,0.1,0.1,0.1,0.152243290800873,0.2,0.2,0.217182135898308,0.21470715112061,0.2,0.260210001891909,0.405841297332962,0.435757922871325,0.308929272967535
935,Sun's Bounty,Coldsnap,0.24827229464101,0.3,0.3,0.301406643453536,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.276876818710078,0.390549902576315,0.4,0.439470256187581,0.41576635825548,0.15910627944618,0.2,0.3
936,Kumano's Blessing,Betrayers of Kamigawa,0.1,0.16148123868043,0.2,0.308635646212605,0.1,0.1,0.2,0.2,0.145833301767438,0.179919637585995,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.176315477835235,0.324774997972955,0.2,0.2,0.26765854355409
937,Basking Rootwalla,Torment,0.5,0.395555506172291,0.496860099421731,0.5,0.5,0.5,0.5,0.5,0.515656936794976,0.5,0.5,0.375843852809461,0.321751879253214,0.2,0.374173641203975,0.5,0.211260912260471,0.2,0.253204838508063,0.320531456977637,0.35435409328012,0.298969061536717,0.545096962685543,0.3,0.3,0.3,0.3,0.3
938,Centaur Rootcaster,Judgment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.185732088879461,0.2,0.2,0.159420426382991,0.1,0.1,0.174174091658483,0.2,0.2,0.2,0.2,0.2,0.2,0.217353271683213,0.248039177238769,0.194736772852274,0.2,0.25910627944618,0.3,0.3
939,Barbary Apes,Legends,0.3,0.23851876131957,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.359621748677821,0.464242077128675,0.524405647686282
940,Burrenton Shield-Bearers,Morningtide,0.1,0.17370359670663,0.201449296366614,0.572289425173797,0.200282629513809,0.1,0.2,0.2,0.157575814968295,0.1,0.1,0.181642487572284,0.2,0.2,0.206605915368607,0.3,0.3,0.198684193213069,0.294070616063616,0.3,0.3,0.397766471819297,0.4,0.269736443900578,0.354054090577393,0.3,0.3,0.3
941,Join the Ranks,Worldwake,0.1,0.1,0.208695778199684,0.124899697586718,0.1,0.1,0.1,0.1,0.241162054257987,0.1,0.1,0.1,0.597316502682226,0.625535089275634,0.355556356363571,0.1,0.294294543194083,0.3,0.205929383936384,0.140096957926927,0.193243182371012,0.2,0.2,0.15833366228503,0.493393183722376,0.392441159187208,0.250605465553919,0.3
942,Zombie Cutthroat,Scourge,0.2,0.139074323048034,0.213768315482833,0.145381872070748,0.1,0.1,0.1,0.1,0.164646701868954,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.200450454508599,0.313917669254322,0.375163238494872,1.07390163028461,0.506306813574897,0.2,0.256969217622139,0.16349242252884
943,Ronom Serpent,Coldsnap,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.27597590969288,0.3,0.3,0.222587139304465,0.432131821007396,0.363574882215281,0.2,0.3
944,Skyshroud Ridgeback,Nemesis,0.3,0.239629884776498,0.104589196944883,0.1,0.1,0.202962255136168,0.20595222788897,0.2,0.2,0.2,0.2,0.2,0.142090610937381,0.157796093485379,0.166066360958207,0.1,0.1,0.1,0.1,0.1,0.209459544680583,0.173539417932144,0.204902056903077,0.267545625600337,0.1,0.15910627944618,0.2,0.26825378873558
945,Reins of the Vinesteed,Morningtide,0.24827229464101,0.3,0.267633588892593,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110360003243272,0.1,0.194070616063616,0.2,0.24894863917693,0.3,0.3,0.19539467624574,0.2,0.258590810214538,0.3,0.253372659198324
946,Agent of Shauku,Prophecy,0.1,0.1,0.874880795373846,0.9,0.9,0.9,0.110238003400049,0.1,0.167677027856272,0.1,0.127412202792142,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.203263951174754,0.310131571207279,0.207017855498099,0.2,0.2,0.2,0.26765854355409
947,Soul Reap,Eventide,0.1,0.317037411526795,0.106279801156539,0.1,0.1,0.1,0.1,0.1,0.199873862680778,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110360003243272,0.1,0.194070616063616,0.2,0.27597590969288,0.3,0.3,0.721266727193779,0.413063631203885,0.158590810214538,0.2,0.3
948,Inflame,Darksteel,0.279308917856404,0.3,0.3,0.3,0.3,0.3,0.10595222788897,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.156529448757204,0.206862879664307,0.124561507388255,0.1,0.1,0.1,0.23531708710818
949,D'Avenant Archer,Legends,0.1,0.1,0.293475992405687,0.552613284497404,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.202252722997504,0.1,0.200450454508599,0.2,0.2,0.139372309743619,0.1,0.150343817977505,0.200980411380615,0.31293898603929,0.245195001756773,0.352920648666481,0.4,0.367064488862963
950,Silverstorm Samurai,Betrayers of Kamigawa,0.1,0.151481127568084,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.253069777233911,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.715792970960144,0.121771817764124,0.21821255889236,0.236667030309642,0.2
951,Oxidda Golem,Darksteel,0.1,0.1,0.424877896781113,0.6,0.6,0.6,0.100237860540865,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.193693636879612,0.2,0.253921645522461,0.178070764089001,0.1,0.21821255889236,0.216364842997145,0.23531708710818
952,Wall of Shadows,Legends,0.3,0.17703752263914,0.2729467093726,0.671888215520669,0.26652514004356,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.302102721646141,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.508113922551613,0.395495454914008,0.4,0.45333278786887,0.393254681603352
953,Vex,Darksteel,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.181818044076092,0.1,0.1,0.183091783938898,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.276876818710078,0.298969061536717,0.3,0.69736707061935,0.263363633906612,0.15910627944618,0.2,0.26765854355409
954,Steel Leaf Paladin,Planeshift,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.302702276597086,0.314948092248374,0.354575579913332,0.294080843168989,0.1,0.15910627944618,0.2,0.26765854355409
955,Crookshank Kobolds,Legends,2.6,1.69481827575862,1.47149886230235,1.26706647068037,1.32245824117154,1.2,1.30023786054086,1.2,1.28548019303177,1.30481993758961,1.19714930459611,1.04589631733793,1.00324875634539,1.0,1.08618726294831,1.0,1.02942999486482,1.0,0.947756709199127,1.00144929636661,0.919369093415256,0.735567376983268,0.756860918841546,1.20767641679496,0.804354543734628,1.08161372797658,1.1430316914853,1.4882974797319
956,Stone Kavu,Planeshift,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.159420426382991,0.1,0.1,0.174174091658483,0.2,0.2,0.2,0.2,0.2,0.302702276597086,0.312370746090166,0.354575579913332,0.295615731785945,0.1,0.21821255889236,0.216364842997145,0.23531708710818
957,Treacherous Werewolf,Judgment,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.141666603534875,0.179919637585995,0.2,0.157971130016377,0.1,0.1,0.185435454373463,0.2,0.2,0.2,0.2,0.2,0.302702276597086,0.229380715265106,0.301960822761231,0.319295648626956,0.140840908476653,0.1,0.163332969690358,0.26765854355409
958,Sinew Sliver,Planar Chaos,0.8,0.945369392993256,0.589129552602212,0.692369787587802,0.90550809752625,0.542592139912666,0.575476792525607,0.950663342177896,1.20189546890507,1.37269123724382,1.49122817405492,1.68453890636096,1.63545114789108,1.79381602929079,1.79504409949639,1.79605126383242,1.9825827259705,2.20087501151331,2.63541716747276,2.6480637400542,2.05945954468058,1.99226847699461,1.86437969371948,2.06907656679693,2.68047640068829,3.43779781234858,3.81970035818833,2.99761901927404
959,Lingering Death,Scourge,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.159090977961954,0.167268882757624,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21598006165012,0.253922625933842,0.1,0.1,0.1,0.1,0.23531708710818
960,Brine Shaman,Ice Age,0.1,0.174814720163557,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.110810457751872,0.1,0.152243290800873,0.2,0.2,0.195361292384458,0.272549461754152,0.175220068685114,0.1,0.159621748677821,0.2,0.273015750187502
